,bl_id,building_name,address,utility,account,consump_month,consump_year,bge_kWh_used,bge_therms_used,name,address1,block,lot,lat,lon,sq_ft,property_type,agency_occupied,year_built,neighborhood,council_district,Property Type Code
811,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,1.0,2018.0,23740.0,1196.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
812,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,1.0,2018.0,30287.0,4361.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
813,B00220,Peale Museum,225 N Holliday St,bge,6948371000.0,1.0,2018.0,7000.0,0.0,Peale Museum,225 N Holliday St,1303A,15,39.29186,-76.61007,13686.0,"Public Assembly, Museum",DGS HISTORIC,1814.0,Downtown,11.0,8
814,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,12.0,2017.0,9700.0,1681.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
815,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,12.0,2017.0,6600.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
816,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,12.0,2017.0,17900.0,997.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
817,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,12.0,2017.0,34096.0,2083.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
818,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,12.0,2017.0,4960.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
819,B00026,Baltimore City Police North Western District,5271 Reisterstown Rd,bge,4751312000.0,12.0,2017.0,933.0,0.0,Baltimore City Police North Western District,5271 Reisterstown Rd,4543B,27,39.34462,-76.685455,56228.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
820,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,12.0,2017.0,46537.0,5158.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
821,B00104,2492 Giles Road,2490 Giles Rd,bge,6348431000.0,12.0,2017.0,27300.0,0.0,2492 Giles Road,2490 Giles Rd,7612E,053A,39.2533,-76.63065999999999,20693.0,VACANT,HEALTH (BARCS),1976.0,Cherry Hill,10.0,10
822,B00100,Eastern Health District Building,620 N Caroline St,bge,8752451000.0,12.0,2017.0,25468.0,198.0,Eastern Health District Building,620 N Caroline St,1280,3,39.2977,-76.59796,29232.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1939.0,Dunbar- Broadway,12.0,4
823,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,12.0,2017.0,3846.0,142.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
824,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,12.0,2017.0,22283.0,1239.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
825,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,12.0,2017.0,18800.0,1677.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
826,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,12.0,2017.0,5900.0,1476.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
827,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,12.0,2017.0,102662.0,0.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
828,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,12.0,2017.0,57903.0,1895.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
829,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,12.0,2017.0,28400.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
830,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,12.0,2017.0,42600.0,1604.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
831,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,12.0,2017.0,35080.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
832,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,12.0,2017.0,2607.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
833,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,12.0,2017.0,45589.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
834,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,12.0,2017.0,27719.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
835,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,12.0,2017.0,204849.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
836,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,12.0,2017.0,80411.0,6492.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
837,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,12.0,2017.0,40914.0,3476.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
838,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,12.0,2017.0,90486.0,14140.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
839,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,12.0,2017.0,6446.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
840,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,12.0,2017.0,12620.0,3503.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
841,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,12.0,2017.0,143796.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
842,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,12.0,2017.0,7600.0,3432.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
843,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,12.0,2017.0,0.0,1551.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
844,B08000,Northeast DGS Fleet Substation Garage,4325 York Rd,bge,6159241000.0,12.0,2017.0,2422.0,0.0,Northeast DGS Fleet Substation Garage,4325 York Rd,5211,9,39.34193,-76.60871,893.0,"Warehouse, self storage",DGS ,,Wilson Park,4.0,11
845,B00034,Baltimore City Police K9 Unit,Mansion House Dr,bge,6756240000.0,12.0,2017.0,43462.0,0.0,Baltimore City Police K9 Unit,Mansion House Dr,3499,1,39.3238,-76.64389,26177.0,"Public Services, police",BCPD,,Druid Hill Park,7.0,1
846,B00220,Peale Museum,225 N Holliday St,bge,6948371000.0,12.0,2017.0,14500.0,2011.0,Peale Museum,225 N Holliday St,1303A,15,39.29186,-76.61007,13686.0,"Public Assembly, Museum",DGS HISTORIC,1814.0,Downtown,11.0,8
847,B00181,Northern Community Action Center,5225 York Rd,bge,6975110000.0,12.0,2017.0,0.0,1457.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
848,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,7560081000.0,12.0,2017.0,5905.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
849,B00076,Northwest Substation,4410 Lewin Av,bge,8308470000.0,12.0,2017.0,7571.0,1866.0,Northwest Substation,4410 Lewin Av,2959B,191,39.33955,-76.67869,4764.0,"Warehouse, self storage",DOT,1966.0,Dolefield,6.0,11
850,B00181,Northern Community Action Center,5225 York Rd,bge,8499201000.0,12.0,2017.0,15239.0,0.0,Northern Community Action Center,5225 York Rd,5165A,12,39.353809999999996,-76.60951999999999,14344.0,"Public Assembly, Other",CAC,1950.0,Woodbourne-McCabe,4.0,9
851,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,9330860000.0,12.0,2017.0,36358.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
852,B00101,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,bge,9629061000.0,12.0,2017.0,29989.0,0.0,WIC Center/ Dunbar Child Care Academy,621 North Eden Street,1280,5,39.29068052,-76.60768333,16448.0,Office,MULTI,,,,6
853,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,9633841000.0,12.0,2017.0,5598.0,1350.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
854,B00036,Baltimore City Police Department Warrant Task Force,242 West 29th St,bge,9815941000.0,12.0,2017.0,29354.0,2220.0,Baltimore City Police Department Warrant Task Force,242 West 29th St,3658,075A,39.32306,-76.62223,30310.79,"Public Services, police",BCPD,1992.0,Remington,14.0,1
855,B00183,Reservoir Hill / Metro Delta Head Start,2001 Park Av,bge,786151000.0,11.0,2017.0,7100.0,512.0,Reservoir Hill / Metro Delta Head Start,2001 Park Av,3448,30,39.313340000000004,-76.62805999999999,18744.0,"Education, vocational",VACANT,1880.0,Resevoir Hill,7.0,2
856,B00230,President's Street Station Civil War Museum,601 President St,bge,2211251000.0,11.0,2017.0,3700.0,0.0,President's Street Station Civil War Museum,601 President St,1799,3,39.28398,-76.60247,4543.28,"Public Assembly, Museum",DGS HISTORIC,1851.0,Inner Harbor,1.0,8
857,B00031,Baltimore City Police Western District,1034 N Mount St,bge,2774270000.0,11.0,2017.0,17700.0,317.0,Baltimore City Police Western District,1034 N Mount St,60,7,39.300666,-76.644706,22024.65,"Public Services, police",BCPD,1961.0,Sandtown - Winchester,9.0,1
858,B00102,Druid Health District Building,1515 W North Av,bge,2941411000.0,11.0,2017.0,31141.0,1754.0,Druid Health District Building,1515 W North Av,295,2,39.30983,-76.64138,36012.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1960.0,Druid Heights,7.0,4
859,B00228,Carroll Mansion Musuem,802 Lombard St,bge,3047401000.0,11.0,2017.0,4000.0,0.0,Carroll Mansion Musuem,802 Lombard St,1358,12,39.28855,-76.6044,12527.19,"Public Assembly, Museum",DGS HISTORIC,1812.0,Jonestown,12.0,8
860,B00026,Baltimore City Police North Western District,5271 Reisterstown Rd,bge,4751312000.0,11.0,2017.0,933.0,0.0,Baltimore City Police North Western District,5271 Reisterstown Rd,4543B,27,39.34462,-76.685455,56228.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
861,B00120,Waxter Senior Center,1000 Cathedral St,bge,5229602000.0,11.0,2017.0,42682.0,3542.0,Waxter Senior Center,1000 Cathedral St,504,1,39.301190000000005,-76.61804000000001,50386.44,"Healthcare, Senior Care Community",HEALTH,1972.0,Mid - Town Belvedere,11.0,3
862,B00104,2492 Giles Road,2490 Giles Rd,bge,6348431000.0,11.0,2017.0,31252.0,0.0,2492 Giles Road,2490 Giles Rd,7612E,053A,39.2533,-76.63065999999999,20693.0,VACANT,HEALTH (BARCS),1976.0,Cherry Hill,10.0,10
863,B00100,Eastern Health District Building,620 N Caroline St,bge,8752451000.0,11.0,2017.0,22676.0,257.0,Eastern Health District Building,620 N Caroline St,1280,3,39.2977,-76.59796,29232.0,"Healthcare, Urgent Care/Clinic/Out Patient",HEALTH,1939.0,Dunbar- Broadway,12.0,4
864,B00229,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,bge,9003501000.0,11.0,2017.0,1962.0,4.0,"Jean and Lillian Hofmeister Museum Building,Star Spangled Banner Museum and Flag House",844 E Pratt St,1377,16,39.28776,-76.6036,2117.29,"Public Assembly, Museum",DGS HISTORIC,2003.0,Jonestown,12.0,8
865,B00028,Baltimore City Police Southern District,10 Cherry Hill Rd,bge,9570811000.0,11.0,2017.0,21649.0,745.0,Baltimore City Police Southern District,10 Cherry Hill Rd,7610,11,39.25288,-76.6172,29314.0,"Public Services, police",BCPD,1965.0,Middle Branch - Reedbird Parks,10.0,1
866,B00182,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,bge,1198781000.0,11.0,2017.0,26433.0,2234.0,Lower Park Heights Multi Purpose Building,3939 Reisterstown Rd,3321,23,39.333729999999996,-76.66336,33707.0,"Public Assembly, Other",CAC,1978.0,Central Park Heights,6.0,9
867,B00029,Baltimore City Police South Eastern District,5710 Eastern Av,bge,1245540000.0,11.0,2017.0,17400.0,804.0,Baltimore City Police South Eastern District,5710 Eastern Avenue Baltimore ,6332,9,39.287688,-76.547422,26177.0,"Public Services, police",BCPD,1950.0,Hopkins Bayview,1.0,1
868,B00075,Northeast DGS Fleet Substation,4325 York Rd,bge,1467291000.0,11.0,2017.0,5000.0,902.0,Northeast DGS Fleet Substation,4325 York Rd,5211,9,39.34171,-76.60918000000001,4764.0,"Warehouse, self storage",DGS,1979.0,Wilson Park,9.0,11
869,B00073,Fallsway Substation,201 Fallsway St,bge,1961720000.0,11.0,2017.0,1958.0,675.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
870,B00048,Health Department Headquarters,1001 E Fayette St,bge,2829991000.0,11.0,2017.0,57824.0,704.0,Health Department Headquarters,1001 E Fayette St,1337,1,39.29097,-76.6031,277322.95,Office,HEALTH,2001.0,Jonestown,12.0,6
871,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3138112000.0,11.0,2017.0,17100.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
872,B00035,Baltimore City Police Northern District,2201 West Cold Spring Lane,bge,3275661000.0,11.0,2017.0,36789.0,1303.0,Baltimore City Police Northern District,2201 West Cold Spring Lane,3357E,009A,39.34304,-76.65236,25508.47,"Public Services, police",BCPD,2001.0,Woodberry,6.0,1
873,B00167,Parking Authority Offices,200 West Lombard St Suite B,bge,3618420000.0,11.0,2017.0,31961.0,0.0,Parking Authority Offices,200 West Lombard St Suite B,644,1,39.28774,-76.61863000000001,15209.0,Office,PABC,1960.0,Downtown,11.0,6
874,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,3720580000.0,11.0,2017.0,2685.0,0.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
875,B06107,1812 Museum Flag House Building,844 E Pratt St,bge,3955000000.0,11.0,2017.0,23991.0,0.0,1812 Museum Flag House Building,844 E Pratt St,1377,16,39.28751,-76.60333,12685.55,"Public Assembly, Museum",DGS HISTORIC,1793.0,Jonestown,12.0,8
876,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,4360021000.0,11.0,2017.0,20579.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
877,B00011,First Mariner Arena,201 West Baltimore St,bge,4561060000.0,11.0,2017.0,175136.0,0.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
878,B00163,The Weinberg Housing and Resource Center,620 Fallsway St,bge,5129381000.0,11.0,2017.0,83187.0,3740.0,The Weinberg Housing and Resource Center,620 Fallsway St,1248,1,39.29733,-76.61064,40949.0,"Lodging, Residential Care",MOHS,1945.0,Penn - Fallsway,11.0,5
879,B00005,DGS Public Building Maintenance Shop,500 Fallsway,bge,5601260000.0,11.0,2017.0,30559.0,1985.0,DGS Public Building Maintenance Shop,500 Fallsway,1255,1,39.29588,-76.61028,18144.0,"Warehouse, self storage",DGS,1945.0,Penn - Fallsway,11.0,11
880,B06043,Fleet Central Garage Main Building,3800 E Biddle St,bge,5620250000.0,11.0,2017.0,71632.0,7829.0,Fleet Central Garage Main Building,3800 E Biddle St,6150A,003D,39.30612,-76.56612,105914.0,"Warehouse, self storage",DGS,2008.0,Orangevile Industrial Area ,13.0,11
881,B08003,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,bge,5777670000.0,11.0,2017.0,3887.0,0.0,Department of Transportation Main Impound Facility,6700 Pulaski Hwy Rosedale,6195,2,39.30593,-76.53758,510.0,Office,DGS,,Pulaski Industrial Area,,6
882,B08020,Eastside Career Center,3001 E Madison St,bge,5884920000.0,11.0,2017.0,9400.0,1869.0,Eastside Career Center,3001 E Madison St,1630,1,39.29973,-76.575,27910.0,"Education, vocational",MOED,1955.0,Maidson- Eastend,,2
883,B00051,MECU Building,401 E Fayette St,bge,5931911000.0,11.0,2017.0,132662.0,0.0,MECU Building,401 E Fayette St,1331,16,39.290279999999996,-76.60994000000001,46668.0,Office,MULTI,1981.0,Downtown,11.0,6
884,B00073,Fallsway Substation,201 Fallsway St,bge,5992321000.0,11.0,2017.0,7120.0,2718.0,Fallsway Substation,201 Fallsway St,1306C,1,39.2922,-76.6069,25507.0,"Warehouse, self storage",DGS,1940.0,Jonestown,12.0,11
885,B00011,First Mariner Arena,201 West Baltimore St,bge,6042981000.0,11.0,2017.0,0.0,353.0,First Mariner Arena,201 West Baltimore St,644,1,39.28862,-76.61861999999999,697620.0,"Public Assembly, Convention Center",Civic Centers,1960.0,Downtown,11.0,7
886,B08000,Northeast DGS Fleet Substation Garage,4325 York Rd,bge,6159241000.0,11.0,2017.0,1537.0,0.0,Northeast DGS Fleet Substation Garage,4325 York Rd,5211,9,39.34193,-76.60871,893.0,"Warehouse, self storage",DGS ,,Wilson Park,4.0,11
887,B00034,Baltimore City Police K9 Unit,Mansion House Dr,bge,6756240000.0,11.0,2017.0,29037.0,0.0,Baltimore City Police K9 Unit,Mansion House Dr,3499,1,39.3238,-76.64389,26177.0,"Public Services, police",BCPD,,Druid Hill Park,7.0,1
